Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred
Mon Aug 12 20:58:42 +0000 2024,1823101829028192583,mari_nada,Τώρα που η φωτιά έφτασε στον αστικό ιστό και θα μπορούσαν να βγουν στα μπαλκόνια των πολυκατοικιών με λάστιχα και να τη σβήσουν αυτοί έχουν πάει διακοπές. Και μετά τους φταίει το κράτος,1,0,,,,Τώρα που η φωτιά έφτασε στον αστικό ιστό και θα μπορούσαν να βγουν στα μπαλκόνια των πολυκατοικιών με λάστιχα και να τη σβήσουν αυτοί έχουν πάει διακοπές. Και μετά τους φταίει το κράτος,τωρα που η φωτια εφτασε στον αστικο ιστο και θα μπορουσαν να βγουν στα μπαλκονια των πολυκατοικιων με λαστιχα και να τη σβησουν αυτοι εχουν παει διακοπες. και μετα τους φταιει το κρατος,φωτια φτανω αστικος ιστος μπορω βγουν μπαλκονια πολυκατοικια λαστιχα σβηζω παει διακοπες φταιω κρατος,0.009,0,0,0
Mon Aug 12 20:58:00 +0000 2024,1823101655291986244,Kosmos,"@moukakos Ώπα, μάστορα!!! αυτό που κάνεις είναι διασπορά ψευδούς είδησης και στοχοποιείς άτομο. Υπάρχει πληροφορία πώς έβαλε φωτιά? Του χρόνου θα σε ρωτάω αν η φωτο είναι deep fake...",2,0,,,,"Ώπα, μάστορα! αυτό που κάνεις είναι διασπορά ψευδούς είδησης και στοχοποιείς άτομο. Υπάρχει πληροφορία πώς έβαλε φωτιά? Του χρόνου θα σε ρωτάω αν η φωτο είναι deep fake...","ωπα, μαστορα! αυτο που κανεις ειναι διασπορα ψευδους ειδησης και στοχοποιεις ατομο. υπαρχει πληροφορια πως εβαλε φωτια? του χρονου θα σε ρωταω αν η φωτο ειναι deep fake...",ωπα μαστορας κανεις διασπορα ψευδους ειδηση στοχοποιης ατομο υπαρχω πληροφορια εβαλε φωτια χρονος ρωταω φωτο deep fake,0.006,0,0,0
Mon Aug 12 20:57:56 +0000 2024,1823101636463518127,lily infidel 🍉,Το μόνο σίγουρο είναι αυτό -- δεν τους ενδιαφέρει ούτε η πυροπροστασία ούτε να σβήσουν καμιά φωτιά. Το γιατί θα το δούμε μετά. Ενα νέο κεφάλαιο του shock doctrine. #ΝΔ_εγκληματικη_εργανωση #ΝΔ_ΣΥΜΜΟΡΙΑ,0,0,,,,Το μόνο σίγουρο είναι αυτό -- δεν τους ενδιαφέρει ούτε η πυροπροστασία ούτε να σβήσουν καμιά φωτιά. Το γιατί θα το δούμε μετά. Ενα νέο κεφάλαιο του shock doctrine. #ΝΔ_εγκληματικη_εργανωση #ΝΔ_ΣΥΜΜΟΡΙΑ,το μονο σιγουρο ειναι αυτο -- δεν τους ενδιαφερει ουτε η πυροπροστασια ουτε να σβησουν καμια φωτια. το γιατι θα το δουμε μετα. ενα νεο κεφαλαιο του shock doctrine. #νδ_εγκληματικη_εργανωση #νδ_συμμορια,σιγουρος ενδιαφερω πυροπροστασια σβηνω καμια φωτια δουμε ενα νεος κεφαλαιο shock doctrine νδ εγκληματικη εργανωση νδ συμμορια,0.006,0,0,0
Mon Aug 12 20:57:45 +0000 2024,1823101591488274628,alex,Φωτιά στο στρατοπέδου Καρατασου στη Θεσσαλονίκη; Είναι μέσα στον αστικό ιστό.,11,8,,,,Φωτιά στο στρατοπέδου Καρατασου στη Θεσσαλονίκη; Είναι μέσα στον αστικό ιστό.,φωτια στο στρατοπεδου καρατασου στη θεσσαλονικη; ειναι μεσα στον αστικο ιστο.,φωτια στρατοπεδου καρατασου θεσσαλονικη αστικος ιστος,0.984,1,0,1
Mon Aug 12 20:57:40 +0000 2024,1823101571594608797,Αναλίνα Λάμπρου🦁(𝒜𝓃𝒶𝓁í𝓃𝒶),Καίγεται το σπίτι του(έτσι γράφει)και παρόλα αυτά γράφει υβριστικά σχόλια με γενικολογίες!!           Φτάνει!!!,0,0,,,,Καίγεται το σπίτι του(έτσι γράφει)και παρόλα αυτά γράφει υβριστικά σχόλια με γενικολογίες! Φτάνει!,καιγεται το σπιτι του(ετσι γραφει)και παρολα αυτα γραφει υβριστικα σχολια με γενικολογιες! φτανει!,καιω σπιτι του ετσι γραφει και παρολο γραφω υβριστικος σχολιο γενικολογια φτανω,0.006,0,0,0
Mon Aug 12 20:57:40 +0000 2024,1823101571170795944,LizaKom 🇬🇷,"@AdonisGeorgiadi Ντροπή σου, επαινείς την εκκένωση του νοσοκομείου και δεν βλέπεις την ανικανότητά σας στην πρόληψη των πυρκαγιων και την προφύλαξη των πολιτών;;;;",0,0,,,,"Ντροπή σου, επαινείς την εκκένωση του νοσοκομείου και δεν βλέπεις την ανικανότητά σας στην πρόληψη των πυρκαγιων και την προφύλαξη των πολιτών;","ντροπη σου, επαινεις την εκκενωση του νοσοκομειου και δεν βλεπεις την ανικανοτητα σας στην προληψη των πυρκαγιων και την προφυλαξη των πολιτων;",ντροπη επαινης εκκενωση νοσοκομειο βλεπεις ανικανοτητα προληψη πυρκαγιων προφυλαξη πολιτης,0.007,0,0,0
Mon Aug 12 20:57:29 +0000 2024,1823101522529452344,gossip-tv.gr,Φωτιά Αττική: Παρ' όλο που βρίσκεται σε διακοπές η Σταματίνα Τσιμτσιλή παραδέχεται ότι από χθες (11/8) το μυαλό και η ψυχή της βρίσκεται στην Αττική  https://t.co/cRC87vwXqR,0,0,,,,Φωτιά Αττική: Παρ' όλο που βρίσκεται σε διακοπές η Σταματίνα Τσιμτσιλή παραδέχεται ότι από χθες (11/8) το μυαλό και η ψυχή της βρίσκεται στην Αττική,φωτια αττικη: παρ' ολο που βρισκεται σε διακοπες η σταματινα τσιμτσιλη παραδεχεται οτι απο χθες (11/8) το μυαλο και η ψυχη της βρισκεται στην αττικη,φωτια αττικος παρ βρισκω διακοπες σταματινα τσιμτσιλη παραδεχεται χθες μυαλο ψυχη βρισκω αττικος,0.038,0,0,0
Mon Aug 12 20:57:28 +0000 2024,1823101517592944990,Πέτρος Ούτσης,"👆👆στο σωστό νήμα ""τα άτομα που συνελήφθησαν για την φωτιά στην Τερψιθέα είναι γνωστά στις αρχές"" Στην φωτιά βρέθηκαν σημαντικές δυνάμεις οι οποίες έφυγαν από άλλα μετωπα",22,4,,,,"στο σωστό νήμα ""τα άτομα που συνελήφθησαν για την φωτιά στην Τερψιθέα είναι γνωστά στις αρχές"" Στην φωτιά βρέθηκαν σημαντικές δυνάμεις οι οποίες έφυγαν από άλλα μετωπα","στο σωστο νημα ""τα ατομα που συνεληφθησαν για την φωτια στην τερψιθεα ειναι γνωστα στις αρχες"" στην φωτια βρεθηκαν σημαντικες δυναμεις οι οποιες εφυγαν απο αλλα μετωπα",σωστος νημα ατομο συνεληφθησαν φωτια τερψιθεα γνωστος αρχη φωτια βρεθηκαν σημαντικος δυναμη εφυγαν μετωπα,0.025,0,0,0
Mon Aug 12 20:57:21 +0000 2024,1823101492150104229,ΑΘΛΟΣ | athlosnews.gr,"Φωτιά στην Αττική: Εξασθενημένοι οι άνεμοι τη νύχτα, μάχη με επίγειες δυνάμεις https://t.co/G0O4u78ooi",0,0,,,,"Φωτιά στην Αττική: Εξασθενημένοι οι άνεμοι τη νύχτα, μάχη με επίγειες δυνάμεις","φωτια στην αττικη: εξασθενημενοι οι ανεμοι τη νυχτα, μαχη με επιγειες δυναμεις",φωτια αττικος εξασθενημενοι ανεμος νυχτα μαχη επιγειος δυναμη,0.972,1,0,0
Mon Aug 12 20:56:50 +0000 2024,1823101361439068246,Sp23,"Επειδή κανείς άλλο δεν βλέπω να το λέει, ατέλειωτη ευγνωμοσύνη σε όλους όσους από χθες προστάτεψαν ΚΑΘΕ ανθρώπινη ζωή σε 100.000 στρέμματα γης απ όπου πέρασε αυτή η απερίγραπτη #φωτιά",2,0,,,,"Επειδή κανείς άλλο δεν βλέπω να το λέει, ατέλειωτη ευγνωμοσύνη σε όλους όσους από χθες προστάτεψαν ΚΑΘΕ ανθρώπινη ζωή σε 100.000 στρέμματα γης απ όπου πέρασε αυτή η απερίγραπτη #φωτιά","επειδη κανεις αλλο δεν βλεπω να το λεει, ατελειωτη ευγνωμοσυνη σε ολους οσους απο χθες προστατεψαν καθε ανθρωπινη ζωη σε 100.000 στρεμματα γης απ οπου περασε αυτη η απεριγραπτη #φωτια",βλεπω λεει ατελειωτος ευγνωμοσυνη χθες προστατεψαν καθε ανθρωπινη ζωη στρεμμα γη περασε απεριγραπτος φωτια,0.008,0,0,0
Mon Aug 12 20:56:49 +0000 2024,1823101357810766136,✩ ʀᴀꜰ 🪐 LOUIS ✩,@fraoula2141 Έχει φωτιά στο στρατόπεδο καρατασου 😞,1,1,,,,Έχει φωτιά στο στρατόπεδο καρατασου,εχει φωτια στο στρατοπεδο καρατασου,φωτια στρατοπεδο καρατασου,0.976,1,0,1
Mon Aug 12 20:56:41 +0000 2024,1823101320707912140,agries paparantzes,Ρε παιδιά ας μας ενημερώσει κάποιος για Βριλήσσια μόνο στη μάντρα με τα ξύλα είναι η φωτιά τι συμβαίνει #φωτια,1,0,,,,Ρε παιδιά ας μας ενημερώσει κάποιος για Βριλήσσια μόνο στη μάντρα με τα ξύλα είναι η φωτιά τι συμβαίνει #φωτια,ρε παιδια ας μας ενημερωσει καποιος για βριλησσια μονο στη μαντρα με τα ξυλα ειναι η φωτια τι συμβαινει #φωτια,ρε παιδι ενημερωνω βριλησσια μαντρα ξυλο φωτια συμβαινω φωτια,0.016,0,0,0
